count,date
1.64,2019-11-01 18:23:25
3.82,2019-11-01 18:23:35
2.3,2019-11-01 18:23:45
2.73,2019-11-01 18:23:55
4.2,2019-11-01 18:24:05
4.27,2019-11-01 18:24:16
0.75,2019-11-01 18:24:28
2.73,2019-11-01 18:24:38
18.5,2019-11-01 18:24:49
1.0,2019-11-01 18:25:10
10.0,2019-11-01 18:25:17
